,number,card,card_type,type,W,L,Deck,Pilot,Online Price,Paper Price,deck_id,Date,Name,Format,url_name,url_formated
13,4,Electrolyze,,Spells,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
14,3,Cryptic Command,,Spells,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
16,4,Arid Mesa,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
17,4,Celestial Colonnade,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
18,1,Glacial Fortress,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
19,2,Hallowed Fountain,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
20,2,Island,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
21,1,Mountain,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
22,1,Plains,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
23,1,Sacred Foundry,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
24,4,Scalding Tarn,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
25,2,Steam Vents,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
26,1,Sulfur Falls,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
27,3,Tectonic Edge,,Lands,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
29,2,Dispel,,Sideboard,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
30,2,Celestial Purge,,Sideboard,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
31,2,Rest in Peace,,Sideboard,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
32,3,Stony Silence,,Sideboard,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
33,2,Counterflux,,Sideboard,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
34,2,Sowing Salt,,Sideboard,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
35,1,Supreme Verdict,,Sideboard,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
36,1,Wrath of God,,Sideboard,3,1,UWR Control,Ser1alKinder,358 tix,"$ 1,273",219980,2014-02-03,Modern Daily #6683957,modern,modern-daily-6683957,modern-daily-6683957-2014-02-03
1,4,Birds of Paradise,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
2,3,Deathrite Shaman,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
3,2,Viscera Seer,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
4,1,"Melira, Sylvok Outcast",,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
5,1,Qasali Pridemage,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
6,1,Spellskite,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
7,2,Voice of Resurgence,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
8,1,Wall of Roots,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
9,1,Eternal Witness,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
10,4,Kitchen Finks,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
11,1,Orzhov Pontiff,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
12,1,Spike Feeder,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
13,1,"Linvala, Keeper of Silence",,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
14,2,Murderous Redcap,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
15,1,Ranger of Eos,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
16,1,Archangel of Thune,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
17,1,Reveillark,,Creatures,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
19,2,Abrupt Decay,,Spells,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
20,3,Chord of Calling,,Spells,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
22,4,Birthing Pod,,Artifacts,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
24,3,Forest,,Lands,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
25,3,Gavony Township,,Lands,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
26,1,Godless Shrine,,Lands,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
27,4,Misty Rainforest,,Lands,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
28,2,Overgrown Tomb,,Lands,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
29,3,Razorverge Thicket,,Lands,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
30,1,Swamp,,Lands,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
31,1,Temple Garden,,Lands,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
32,4,Verdant Catacombs,,Lands,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
33,1,Woodland Cemetery,,Lands,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
35,4,Thoughtseize,,Sideboard,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
36,1,"Kataki, War's Wage",,Sideboard,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
37,1,Voice of Resurgence,,Sideboard,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
38,1,Aven Mindcensor,,Sideboard,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
39,3,Dismember,,Sideboard,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
40,1,Harmonic Sliver,,Sideboard,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
41,2,Lingering Souls,,Sideboard,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
42,1,Sin Collector,,Sideboard,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
43,1,Shriekmaw,,Sideboard,5,0,Melira Pod,juppal,202 tix,$ 872,219750,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
1,4,Birds of Paradise,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
2,3,Deathrite Shaman,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
3,2,Viscera Seer,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
4,1,"Melira, Sylvok Outcast",,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
5,1,Qasali Pridemage,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
6,1,Spellskite,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
7,2,Voice of Resurgence,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
8,1,Wall of Roots,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
9,1,Eternal Witness,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
10,4,Kitchen Finks,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
11,1,Orzhov Pontiff,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
12,1,Spike Feeder,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
13,1,"Linvala, Keeper of Silence",,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
14,2,Murderous Redcap,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
15,1,Ranger of Eos,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
16,1,Archangel of Thune,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
17,1,Reveillark,,Creatures,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
19,2,Abrupt Decay,,Spells,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
20,3,Chord of Calling,,Spells,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
22,4,Birthing Pod,,Artifacts,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
24,3,Forest,,Lands,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
25,3,Gavony Township,,Lands,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
26,1,Godless Shrine,,Lands,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
27,4,Misty Rainforest,,Lands,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
28,2,Overgrown Tomb,,Lands,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
29,3,Razorverge Thicket,,Lands,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
30,1,Swamp,,Lands,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
31,1,Temple Garden,,Lands,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
32,4,Verdant Catacombs,,Lands,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
33,1,Woodland Cemetery,,Lands,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
35,4,Thoughtseize,,Sideboard,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
36,1,Voice of Resurgence,,Sideboard,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
37,1,Aven Mindcensor,,Sideboard,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
38,3,Dismember,,Sideboard,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
39,1,Harmonic Sliver,,Sideboard,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
40,3,Lingering Souls,,Sideboard,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
41,1,Sin Collector,,Sideboard,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
42,1,Shriekmaw,,Sideboard,5,0,Melira Pod,Good_Game,197 tix,$ 870,219754,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
1,4,Birds of Paradise,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
2,3,Deathrite Shaman,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
3,2,Viscera Seer,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
4,1,"Melira, Sylvok Outcast",,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
5,1,Qasali Pridemage,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
6,1,Scavenging Ooze,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
7,4,Voice of Resurgence,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
8,1,Wall of Roots,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
9,4,Kitchen Finks,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
10,1,Orzhov Pontiff,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
11,1,Spike Feeder,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
12,1,"Linvala, Keeper of Silence",,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
13,2,Murderous Redcap,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
14,1,Ranger of Eos,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
15,1,Archangel of Thune,,Creatures,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
17,2,Abrupt Decay,,Spells,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
18,3,Chord of Calling,,Spells,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
20,4,Birthing Pod,,Artifacts,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
22,3,Forest,,Lands,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
23,3,Gavony Township,,Lands,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
24,1,Godless Shrine,,Lands,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
25,4,Misty Rainforest,,Lands,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
26,2,Overgrown Tomb,,Lands,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
27,3,Razorverge Thicket,,Lands,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
28,1,Swamp,,Lands,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
29,1,Temple Garden,,Lands,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
30,4,Verdant Catacombs,,Lands,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
31,1,Woodland Cemetery,,Lands,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
33,4,Thoughtseize,,Sideboard,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
34,1,Spellskite,,Sideboard,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
35,2,Dismember,,Sideboard,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
36,2,Fulminator Mage,,Sideboard,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
37,1,Harmonic Sliver,,Sideboard,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
38,2,Lingering Souls,,Sideboard,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
39,2,Creeping Corrosion,,Sideboard,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
40,1,Shriekmaw,,Sideboard,5,0,Melira Pod,hunsakr,230 tix,$ 937,219756,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
1,4,Cursecatcher,,Creatures,5,0,Merfolk,Tarifa,205 tix,$ 493,219752,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
2,4,Lord of Atlantis,,Creatures,5,0,Merfolk,Tarifa,205 tix,$ 493,219752,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
3,4,Master of the Pearl Trident,,Creatures,5,0,Merfolk,Tarifa,205 tix,$ 493,219752,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
4,2,Phantasmal Image,,Creatures,5,0,Merfolk,Tarifa,205 tix,$ 493,219752,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
5,4,Silvergill Adept,,Creatures,5,0,Merfolk,Tarifa,205 tix,$ 493,219752,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
6,4,Merrow Reejerey,,Creatures,5,0,Merfolk,Tarifa,205 tix,$ 493,219752,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
7,2,"Thassa, God of the Sea",,Creatures,5,0,Merfolk,Tarifa,205 tix,$ 493,219752,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
8,2,Master of Waves,,Creatures,5,0,Merfolk,Tarifa,205 tix,$ 493,219752,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
10,1,Vapor Snag,,Spells,5,0,Merfolk,Tarifa,205 tix,$ 493,219752,2014-02-02,Modern Premier #6683895,modern,modern-premier-6683895,modern-premier-6683895-2014-02-02
