,number,card,card_type,type,W,L,Deck,Pilot,Online Price,Paper Price,deck_id,Date,Name,Format,url_name,url_formated
10,1,Galvanic Blast,,Spells,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
11,4,Thoughtcast,,Spells,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
13,4,Mox Opal,,Artifacts,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
14,1,Welding Jar,,Artifacts,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
15,4,Springleaf Drum,,Artifacts,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
16,4,Cranial Plating,,Artifacts,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
18,4,Blinkmoth Nexus,,Lands,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
19,4,Darksteel Citadel,,Lands,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
20,3,Glimmervoid,,Lands,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
21,4,Inkmoth Nexus,,Lands,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
22,1,Island,,Lands,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
24,1,Galvanic Blast,,Sideboard,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
25,2,Relic of Progenitus,,Sideboard,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
26,1,Spell Pierce,,Sideboard,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
27,2,Thoughtseize,,Sideboard,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
28,2,Ancient Grudge,,Sideboard,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
29,2,Spellskite,,Sideboard,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
30,1,Torpor Orb,,Sideboard,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
31,1,Whipflare,,Sideboard,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
32,1,Blood Moon,,Sideboard,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
33,1,Etched Champion,,Sideboard,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
34,1,Master of Etherium,,Sideboard,6,0,Affinity,Yunhao_Wu_CHN,383 tix,$ 920,241839,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
1,2,Memnite,,Creatures,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
2,4,Ornithopter,,Creatures,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
3,4,Signal Pest,,Creatures,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
4,4,Arcbound Ravager,,Creatures,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
5,3,Steel Overseer,,Creatures,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
6,4,Vault Skirge,,Creatures,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
7,2,Etched Champion,,Creatures,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
8,2,Master of Etherium,,Creatures,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
10,2,Galvanic Blast,,Spells,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
11,3,Thoughtcast,,Spells,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
13,4,Mox Opal,,Artifacts,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
14,2,Welding Jar,,Artifacts,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
15,4,Springleaf Drum,,Artifacts,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
16,4,Cranial Plating,,Artifacts,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
18,4,Blinkmoth Nexus,,Lands,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
19,4,Darksteel Citadel,,Lands,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
20,3,Glimmervoid,,Lands,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
21,4,Inkmoth Nexus,,Lands,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
22,1,Island,,Lands,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
24,2,Wear & Tear,,Sideboard,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
25,1,Duress,,Sideboard,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
26,1,Grafdigger's Cage,,Sideboard,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
27,1,Relic of Progenitus,,Sideboard,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
28,2,Thoughtseize,,Sideboard,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
29,1,Spellskite,,Sideboard,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
30,1,Torpor Orb,,Sideboard,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
31,2,Whipflare,,Sideboard,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
32,2,Blood Moon,,Sideboard,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
33,2,Dismember,,Sideboard,5,1,Affinity,Dr_Macoler_,411 tix,$ 929,241841,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
1,4,Birds of Paradise,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
2,3,Noble Hierarch,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
3,1,Viscera Seer,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
4,1,"Melira, Sylvok Outcast",,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
5,1,Qasali Pridemage,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
6,1,Scavenging Ooze,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
7,1,Spellskite,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
8,2,Voice of Resurgence,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
9,1,Wall of Roots,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
10,1,Eternal Witness,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
11,4,Kitchen Finks,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
12,1,Spike Feeder,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
13,1,"Linvala, Keeper of Silence",,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
14,1,Murderous Redcap,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
15,1,Restoration Angel,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
16,1,Archangel of Thune,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
17,1,Reveillark,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
18,1,Shriekmaw,,Creatures,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
20,4,Abrupt Decay,,Spells,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
21,2,Chord of Calling,,Spells,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
23,4,Birthing Pod,,Artifacts,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
25,4,Forest,,Lands,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
26,3,Gavony Township,,Lands,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
27,1,Godless Shrine,,Lands,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
28,4,Misty Rainforest,,Lands,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
29,3,Overgrown Tomb,,Lands,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
30,1,Plains,,Lands,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
31,3,Razorverge Thicket,,Lands,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
32,1,Swamp,,Lands,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
33,2,Temple Garden,,Lands,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
34,1,Woodland Cemetery,,Lands,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
36,2,Slaughter Pact,,Sideboard,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
37,1,Path to Exile,,Sideboard,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
38,4,Thoughtseize,,Sideboard,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
39,1,"Kataki, War's Wage",,Sideboard,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
40,1,Scavenging Ooze,,Sideboard,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
41,1,Aven Mindcensor,,Sideboard,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
42,1,Eidolon of Rhetoric,,Sideboard,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
43,1,Harmonic Sliver,,Sideboard,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
44,1,Sin Collector,,Sideboard,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
45,1,Entomber Exarch,,Sideboard,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
46,1,Obstinate Baloth,,Sideboard,5,1,Melira Pod,C00lBoi,228 tix,$ 638,241840,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
1,4,Goblin Guide,,Creatures,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
2,3,Grim Lavamancer,,Creatures,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
3,2,Vexing Devil,,Creatures,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
4,4,Eidolon of the Great Revel,,Creatures,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
6,4,Bump in the Night,,Spells,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
7,4,Lava Spike,,Spells,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
8,4,Lightning Bolt,,Spells,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
9,4,Shard Volley,,Spells,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
10,3,Searing Blaze,,Spells,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
11,4,Skullcrack,,Spells,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
12,4,Rift Bolt,,Spells,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
14,4,Arid Mesa,,Lands,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
15,4,Blackcleave Cliffs,,Lands,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
16,1,Blood Crypt,,Lands,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
17,2,Copperline Gorge,,Lands,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
18,4,Mountain,,Lands,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
19,4,Scalding Tarn,,Lands,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
20,1,Stomping Ground,,Lands,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
22,1,Grim Lavamancer,,Sideboard,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
23,2,Relic of Progenitus,,Sideboard,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
24,4,Destructive Revelry,,Sideboard,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
25,2,Dragon's Claw,,Sideboard,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
26,1,Searing Blaze,,Sideboard,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
27,2,Searing Blood,,Sideboard,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
28,3,Molten Rain,,Sideboard,5,1,RDW,marea8989,248 tix,$ 937,241837,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
1,4,Goblin Guide,,Creatures,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
2,4,Vexing Devil,,Creatures,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
3,2,Eidolon of the Great Revel,,Creatures,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
5,4,Lava Spike,,Spells,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
6,4,Lightning Bolt,,Spells,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
7,4,Shard Volley,,Spells,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
8,2,Magma Jet,,Spells,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
9,4,Searing Blaze,,Spells,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
10,4,Skullcrack,,Spells,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
11,4,Flames of the Blood Hand,,Spells,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
12,4,Rift Bolt,,Spells,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
14,20,Mountain,,Lands,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
16,2,Relic of Progenitus,,Sideboard,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
17,2,Combust,,Sideboard,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
18,2,Dragon's Claw,,Sideboard,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
19,1,Eidolon of the Great Revel,,Sideboard,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
20,3,Searing Blood,,Sideboard,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
21,3,Smash to Smithereens,,Sideboard,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
22,2,Molten Rain,,Sideboard,4,2,Burn,_72,73 tix,$ 227,241845,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
1,2,Snapcaster Mage,,Creatures,4,2,Fae,yasu02,430 tix,"$ 1,618",241843,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
2,2,Spellstutter Sprite,,Creatures,4,2,Fae,yasu02,430 tix,"$ 1,618",241843,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
3,4,Tarmogoyf,,Creatures,4,2,Fae,yasu02,430 tix,"$ 1,618",241843,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
4,3,Vendilion Clique,,Creatures,4,2,Fae,yasu02,430 tix,"$ 1,618",241843,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
5,1,Mistbind Clique,,Creatures,4,2,Fae,yasu02,430 tix,"$ 1,618",241843,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
7,1,Liliana of the Veil,,Planeswalkers,4,2,Fae,yasu02,430 tix,"$ 1,618",241843,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
9,2,Condescend,,Spells,4,2,Fae,yasu02,430 tix,"$ 1,618",241843,2014-08-02,Modern Premier #7332801,modern,modern-premier-7332801,modern-premier-7332801-2014-08-02
