,number,card,card_type,type,W,L,Deck,Pilot,Online Price,Paper Price,deck_id,Date,Name,Format,url_name,url_formated
32,2,Negate,,Sideboard,3,1,UR Delver,sandydogmtg,193 tix,$ 748,249731,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
33,1,Blood Moon,,Sideboard,3,1,UR Delver,sandydogmtg,193 tix,$ 748,249731,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
1,4,Delver of Secrets,,Creatures,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
2,2,Monastery Swiftspear,,Creatures,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
3,2,Snapcaster Mage,,Creatures,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
4,4,Young Pyromancer,,Creatures,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
6,1,Burst Lightning,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
7,2,Forked Bolt,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
8,4,Gitaxian Probe,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
9,4,Lightning Bolt,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
10,1,Pillar of Flame,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
11,1,Spell Pierce,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
12,1,Spell Snare,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
13,4,Thought Scour,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
14,2,Vapor Snag,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
15,3,Mana Leak,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
16,2,Remand,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
17,1,Electrolyze,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
18,4,Treasure Cruise,,Spells,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
20,2,Arid Mesa,,Lands,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
21,3,Flooded Strand,,Lands,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
22,5,Island,,Lands,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
23,1,Mountain,,Lands,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
24,4,Scalding Tarn,,Lands,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
25,3,Steam Vents,,Lands,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
27,1,Dispel,,Sideboard,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
28,1,Electrickery,,Sideboard,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
29,2,Magma Spray,,Sideboard,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
30,1,Twisted Image,,Sideboard,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
31,2,Combust,,Sideboard,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
32,4,Dragon's Claw,,Sideboard,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
33,1,Negate,,Sideboard,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
34,1,Counterflux,,Sideboard,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
35,2,Shatterstorm,,Sideboard,3,1,UR Delver,frabg90,161 tix,$ 701,249746,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
1,4,Delver of Secrets,,Creatures,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
2,4,Monastery Swiftspear,,Creatures,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
3,2,Snapcaster Mage,,Creatures,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
4,4,Young Pyromancer,,Creatures,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
6,2,Forked Bolt,,Spells,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
7,4,Gitaxian Probe,,Spells,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
8,4,Lightning Bolt,,Spells,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
9,4,Serum Visions,,Spells,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
10,1,Spell Snare,,Spells,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
11,4,Thought Scour,,Spells,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
12,2,Vapor Snag,,Spells,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
13,2,Remand,,Spells,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
14,1,Electrolyze,,Spells,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
15,4,Treasure Cruise,,Spells,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
17,1,Arid Mesa,,Lands,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
18,2,Flooded Strand,,Lands,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
19,4,Island,,Lands,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
20,1,Mountain,,Lands,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
21,2,Polluted Delta,,Lands,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
22,4,Scalding Tarn,,Lands,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
23,3,Steam Vents,,Lands,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
24,1,Sulfur Falls,,Lands,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
26,1,Dispel,,Sideboard,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
27,2,Combust,,Sideboard,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
28,4,Dragon's Claw,,Sideboard,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
29,1,Negate,,Sideboard,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
30,3,Spreading Seas,,Sideboard,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
31,1,Counterflux,,Sideboard,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
32,1,Electrolyze,,Sideboard,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
33,2,Shatterstorm,,Sideboard,3,1,UR Delver,GALL,168 tix,$ 711,249748,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
1,4,Goblin Guide,,Creatures,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
2,4,Monastery Swiftspear,,Creatures,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
3,4,Eidolon of the Great Revel,,Creatures,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
5,4,Lava Spike,,Spells,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
6,4,Lightning Bolt,,Spells,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
7,2,Pillar of Flame,,Spells,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
8,2,Shard Volley,,Spells,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
9,4,Searing Blaze,,Spells,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
10,4,Skullcrack,,Spells,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
11,4,Rift Bolt,,Spells,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
12,4,Treasure Cruise,,Spells,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
14,2,Bloodstained Mire,,Lands,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
15,7,Mountain,,Lands,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
16,4,Scalding Tarn,,Lands,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
17,2,Steam Vents,,Lands,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
18,1,Stomping Ground,,Lands,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
19,4,Wooded Foothills,,Lands,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
21,3,Destructive Revelry,,Sideboard,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
22,3,Dragon's Claw,,Sideboard,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
23,2,Searing Blood,,Sideboard,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
24,3,Molten Rain,,Sideboard,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
25,2,Volcanic Fallout,,Sideboard,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
26,2,Leyline of Punishment,,Sideboard,3,1,URG,IwillCRUSHyou,234 tix,$ 694,249742,2014-10-28,Modern Daily #7589648,modern,modern-daily-7589648,modern-daily-7589648-2014-10-28
1,2,"Brimaz, King of Oreskos",,Creatures,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
2,2,Hero of Bladehold,,Creatures,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
4,2,"Sorin, Solemn Visitor",,Planeswalkers,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
6,2,Slaughter Pact,,Spells,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
7,3,Inquisition of Kozilek,,Spells,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
8,4,Path to Exile,,Spells,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
9,4,Thoughtseize,,Spells,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
10,3,Zealous Persecution,,Spells,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
11,4,Lingering Souls,,Spells,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
12,4,Spectral Procession,,Spells,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
14,4,Bitterblossom,,Enchantments,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
15,3,Intangible Virtue,,Enchantments,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
17,2,Caves of Koilos,,Lands,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
18,2,Fetid Heath,,Lands,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
19,4,Godless Shrine,,Lands,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
20,2,Isolated Chapel,,Lands,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
21,4,Marsh Flats,,Lands,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
22,5,Plains,,Lands,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
23,1,Swamp,,Lands,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
24,1,Vault of the Archangel,,Lands,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
25,2,Windbrisk Heights,,Lands,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
27,2,Burrenton Forge-Tender,,Sideboard,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
28,1,Celestial Purge,,Sideboard,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
29,2,Kor Firewalker,,Sideboard,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
30,2,Stony Silence,,Sideboard,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
31,2,Sundering Growth,,Sideboard,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
32,1,Zealous Persecution,,Sideboard,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
33,2,Mirran Crusader,,Sideboard,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
34,3,Leyline of Sanctity,,Sideboard,4,0,BW Tokens,Zapico,167 tix,$ 703,249633,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
1,4,Sakura-Tribe Elder,,Creatures,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
2,2,Solemn Simulacrum,,Creatures,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
3,4,Primeval Titan,,Creatures,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
4,4,"Emrakul, the Aeons Torn",,Creatures,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
6,3,Lightning Bolt,,Spells,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
7,4,Anger of the Gods,,Spells,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
8,2,Beast Within,,Spells,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
9,4,Search for Tomorrow,,Spells,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
10,4,Through the Breach,,Spells,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
11,3,Summoning Trap,,Spells,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
13,3,Arid Mesa,,Lands,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
14,2,Forest,,Lands,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
15,9,Mountain,,Lands,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
16,4,Stomping Ground,,Lands,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
17,4,"Valakut, the Molten Pinnacle",,Lands,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
18,4,Wooded Foothills,,Lands,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
20,4,Chalice of the Void,,Sideboard,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
21,1,Ancient Grudge,,Sideboard,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
22,1,Combust,,Sideboard,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
23,2,Deglamer,,Sideboard,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
24,1,Spellskite,,Sideboard,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
25,1,Unravel the Aether,,Sideboard,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
26,4,Leyline of Sanctity,,Sideboard,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
27,1,Sowing Salt,,Sideboard,4,0,BreachTrap,MagicDevil666,333 tix,"$ 1,186",249631,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
1,4,Kird Ape,,Creatures,4,0,Chalizoo,Atomic,392 tix,"$ 1,280",249634,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
2,4,Wild Nacatl,,Creatures,4,0,Chalizoo,Atomic,392 tix,"$ 1,280",249634,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
3,2,Fleecemane Lion,,Creatures,4,0,Chalizoo,Atomic,392 tix,"$ 1,280",249634,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
4,2,Qasali Pridemage,,Creatures,4,0,Chalizoo,Atomic,392 tix,"$ 1,280",249634,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
5,4,Tarmogoyf,,Creatures,4,0,Chalizoo,Atomic,392 tix,"$ 1,280",249634,2014-10-27,Modern Daily #7589617,modern,modern-daily-7589617,modern-daily-7589617-2014-10-27
