,number,card,card_type,type,W,L,Deck,Pilot,Online Price,Paper Price,deck_id,Date,Name,Format,url_name,url_formated
11,4,Thoughtseize,,Spells,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
12,4,Abrupt Decay,,Spells,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
13,1,Dismember,,Spells,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
15,2,Sword of Feast and Famine,,Artifacts,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
17,1,Forest,,Lands,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
18,2,Marsh Flats,,Lands,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
19,1,Misty Rainforest,,Lands,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
20,3,Mutavault,,Lands,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
21,4,Overgrown Tomb,,Lands,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
22,2,Swamp,,Lands,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
23,4,Treetop Village,,Lands,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
24,2,Twilight Mire,,Lands,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
25,1,"Urborg, Tomb of Yawgmoth",,Lands,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
26,4,Verdant Catacombs,,Lands,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
28,2,Disfigure,,Sideboard,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
29,2,Grafdigger's Cage,,Sideboard,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
30,1,Golgari Charm,,Sideboard,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
31,4,Fulminator Mage,,Sideboard,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
32,2,Phyrexian Arena,,Sideboard,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
33,4,Skinrender,,Sideboard,4,2,Jund,triosk,582 tix,"$ 1,788",237523,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
1,4,Dark Confidant,,Creatures,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
2,3,Scavenging Ooze,,Creatures,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
3,4,Tarmogoyf,,Creatures,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
4,2,Courser of Kruphix,,Creatures,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
6,4,Liliana of the Veil,,Planeswalkers,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
7,2,"Chandra, Pyromaster",,Planeswalkers,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
9,4,Inquisition of Kozilek,,Spells,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
10,4,Lightning Bolt,,Spells,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
11,3,Thoughtseize,,Spells,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
12,3,Abrupt Decay,,Spells,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
13,2,Doom Blade,,Spells,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
14,1,Maelstrom Pulse,,Spells,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
16,3,Blackcleave Cliffs,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
17,2,Blood Crypt,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
18,2,Forest,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
19,3,Marsh Flats,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
20,1,Misty Rainforest,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
21,2,Overgrown Tomb,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
22,2,Raging Ravine,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
23,1,Stomping Ground,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
24,1,Swamp,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
25,2,Treetop Village,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
26,1,Twilight Mire,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
27,4,Verdant Catacombs,,Lands,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
29,2,Grafdigger's Cage,,Sideboard,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
30,1,Abrupt Decay,,Sideboard,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
31,2,Ancient Grudge,,Sideboard,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
32,2,Anger of the Gods,,Sideboard,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
33,3,Fulminator Mage,,Sideboard,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
34,1,Jund Charm,,Sideboard,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
35,1,Shatterstorm,,Sideboard,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
36,2,"Thrun, the Last Troll",,Sideboard,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
37,1,Batterskull,,Sideboard,4,2,Jund,YYsapporo,616 tix,"$ 2,102",237531,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
1,4,Dark Confidant,,Creatures,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
2,3,Scavenging Ooze,,Creatures,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
3,4,Tarmogoyf,,Creatures,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
4,2,Courser of Kruphix,,Creatures,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
6,3,Liliana of the Veil,,Planeswalkers,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
7,1,"Chandra, Pyromaster",,Planeswalkers,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
9,1,Slaughter Pact,,Spells,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
10,3,Inquisition of Kozilek,,Spells,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
11,4,Lightning Bolt,,Spells,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
12,4,Thoughtseize,,Spells,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
13,3,Abrupt Decay,,Spells,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
14,1,Terminate,,Spells,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
15,2,Anger of the Gods,,Spells,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
16,1,Maelstrom Pulse,,Spells,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
18,4,Blackcleave Cliffs,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
19,1,Blood Crypt,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
20,1,Forest,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
21,1,Grove of the Burnwillows,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
22,2,Marsh Flats,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
23,1,Misty Rainforest,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
24,1,Overgrown Tomb,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
25,4,Raging Ravine,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
26,1,Stomping Ground,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
27,2,Swamp,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
28,1,Twilight Mire,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
29,1,"Urborg, Tomb of Yawgmoth",,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
30,4,Verdant Catacombs,,Lands,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
32,1,Engineered Explosives,,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
33,1,Grafdigger's Cage,,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
34,2,Ancient Grudge,,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
35,1,Golgari Charm,,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
36,1,Anger of the Gods,,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
37,3,Fulminator Mage,,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
38,1,Liliana of the Veil,,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
39,1,Sword of Light and Shadow,,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
40,1,Obstinate Baloth,,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
41,1,Shatterstorm,,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
42,1,"Thrun, the Last Troll",,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
43,1,Batterskull,,Sideboard,4,2,Jund,lickadonkey,667 tix,"$ 2,271",237532,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
1,4,Birds of Paradise,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
2,2,Noble Hierarch,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
3,1,Scavenging Ooze,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
4,1,Spellskite,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
5,3,Voice of Resurgence,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
6,2,Wall of Roots,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
7,1,Eternal Witness,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
8,1,Harmonic Sliver,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
9,1,Kitchen Finks,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
10,1,Orzhov Pontiff,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
11,1,Sin Collector,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
12,1,Spike Feeder,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
13,1,"Linvala, Keeper of Silence",,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
14,1,Murderous Redcap,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
15,1,Restoration Angel,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
16,1,Archangel of Thune,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
17,1,Reveillark,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
18,1,Shriekmaw,,Creatures,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
20,3,Thoughtseize,,Spells,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
21,3,Abrupt Decay,,Spells,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
22,2,Chord of Calling,,Spells,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
24,4,Birthing Pod,,Artifacts,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
26,3,Forest,,Lands,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
27,3,Gavony Township,,Lands,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
28,1,Godless Shrine,,Lands,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
29,2,Marsh Flats,,Lands,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
30,2,Misty Rainforest,,Lands,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
31,2,Overgrown Tomb,,Lands,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
32,4,Razorverge Thicket,,Lands,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
33,1,Swamp,,Lands,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
34,1,Temple Garden,,Lands,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
35,4,Verdant Catacombs,,Lands,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
37,1,Burrenton Forge-Tender,,Sideboard,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
38,2,Path to Exile,,Sideboard,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
39,1,Thoughtseize,,Sideboard,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
40,1,Qasali Pridemage,,Sideboard,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
41,1,Aven Mindcensor,,Sideboard,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
42,2,Dismember,,Sideboard,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
43,1,Eidolon of Rhetoric,,Sideboard,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
44,2,Lingering Souls,,Sideboard,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
45,2,Creeping Corrosion,,Sideboard,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
46,1,Entomber Exarch,,Sideboard,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
47,1,"Linvala, Keeper of Silence",,Sideboard,4,2,Melira Pod,withmk2,237 tix,$ 831,237533,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
1,4,Sakura-Tribe Elder,,Creatures,4,2,Scapeshift,tsuru,198 tix,$ 944,237529,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
2,3,Snapcaster Mage,,Creatures,4,2,Scapeshift,tsuru,198 tix,$ 944,237529,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
4,2,Repeal,,Spells,4,2,Scapeshift,tsuru,198 tix,$ 944,237529,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
5,3,Serum Visions,,Spells,4,2,Scapeshift,tsuru,198 tix,$ 944,237529,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
6,3,Izzet Charm,,Spells,4,2,Scapeshift,tsuru,198 tix,$ 944,237529,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
7,4,Remand,,Spells,4,2,Scapeshift,tsuru,198 tix,$ 944,237529,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
8,3,Telling Time,,Spells,4,2,Scapeshift,tsuru,198 tix,$ 944,237529,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
9,2,Electrolyze,,Spells,4,2,Scapeshift,tsuru,198 tix,$ 944,237529,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
10,4,Search for Tomorrow,,Spells,4,2,Scapeshift,tsuru,198 tix,$ 944,237529,2014-06-15,Modern Premier #7190470,modern,modern-premier-7190470,modern-premier-7190470-2014-06-15
